portfolio_id,return
PF00001480,0.12221010029315948
PF00001486,0.06614656746387482
PF00001493,0.11054171621799469
PF00001494,0.12234807759523392
PF00001497,0.12243165075778961
PF00001500,0.12265332043170929
PF00001503,0.10713590681552887
PF00001505,0.12231417745351791
PF00001508,0.12227719277143478
PF00001510,0.12210281193256378
PF00001511,0.12201370298862457
PF00001512,0.0660126805305481
PF00001515,0.12112046778202057
PF00001516,0.10690385848283768
PF00001519,0.11027874052524567
PF00001522,0.12281359732151031
PF00001529,0.11796392500400543
PF00001532,0.12237347662448883
PF00001535,0.12183772027492523
PF00001536,0.12270666658878326
PF00001537,0.12266172468662262
PF00001540,0.10686400532722473
PF00001541,0.12151552736759186
PF00001542,0.10697774589061737
PF00001547,0.1217479258775711
PF00001550,0.11031617224216461
PF00001553,0.1224140077829361
PF00001556,0.12215031683444977
PF00001561,0.10716836154460907
PF00001564,0.06603294610977173
PF00001565,0.12238313257694244
PF00001569,0.12278403341770172
PF00001572,0.10974206030368805
PF00001575,0.12228764593601227
PF00001578,0.12227906286716461
PF00001579,0.10700342804193497
PF00001583,0.12229801714420319
PF00001589,0.12239183485507965
PF00001590,0.1069868952035904
PF00001592,0.1219443753361702
PF00001593,0.10978437960147858
PF00001597,0.12276579439640045
PF00001599,0.12220747768878937
PF00001614,0.12372912466526031
PF00001618,0.12293018400669098
PF00001619,0.12275613844394684
PF00001629,0.12266112864017487
PF00001626,0.12259067595005035
PF00001628,0.12225373089313507
PF00001631,0.10696867108345032
PF00001632,0.1226816326379776
PF00001633,0.12272514402866364
PF00001635,0.1227044016122818
PF00001642,0.12257106602191925
PF00001648,0.12169988453388214
PF00001654,0.12333811819553375
PF00001655,0.1376441866159439
PF00001656,0.12356747686862946
PF00001660,0.12246502935886383
PF00001661,0.10695875436067581
PF00001665,0.12170185148715973
PF00001667,0.10694263130426407
PF00001677,0.10693169385194778
PF00001682,0.12292583286762238
PF00001690,0.12385310232639313
PF00001693,0.12260879576206207
PF00001711,0.12170149385929108
PF00001712,0.1234450489282608
PF00001713,0.12262113392353058
PF00001714,0.12293435633182526
PF00001719,0.12276627123355865
PF00001728,0.12353195250034332
PF00001729,0.12157149612903595
PF00001731,0.10675984621047974
PF00001732,0.12384118139743805
PF00001745,0.12470926344394684
PF00001749,0.12281687557697296
PF00001751,0.1068946048617363
PF00001754,0.13037575781345367
PF00001756,0.12172958254814148
PF00001765,0.12170836329460144
PF00001767,0.12306453287601471
PF00001768,0.1101696640253067
PF00001770,0.12303818762302399
PF00001772,0.12380494177341461
PF00001774,0.12335623800754547
PF00001776,0.12345041334629059
PF00001779,0.10680016875267029
PF00001786,0.0658566877245903
PF00001787,0.12054385244846344
PF00001789,0.1231628805398941
PF00001792,0.1226891428232193
PF00001793,0.10681313276290894
PF00001797,0.12272049486637115
PF00001801,0.1230255514383316
PF00001805,0.12277771532535553
PF00001807,0.1068091094493866
PF00001808,0.1227804571390152
PF00001809,0.1225510984659195
PF00001813,0.12450017035007477
PF00001819,0.1232084184885025
PF00001820,0.12336958944797516
PF00001824,0.12464846670627594
PF00001834,0.1211322695016861
PF00001837,0.10683628916740417
PF00001841,0.12108494341373444
PF00001842,0.12419964373111725
PF00001844,0.12473143637180328
PF00001846,0.12273611128330231
PF00001847,0.12259437143802643
PF00001848,0.12020649015903473
PF00001849,0.12157480418682098
PF00001854,0.12213943898677826
PF00001857,0.12430085241794586
PF00001863,0.12373007833957672
PF00001865,0.12303604185581207
PF00001867,0.12502874433994293
PF00001868,0.14197148382663727
PF00001869,0.12366844713687897
PF00001875,0.1232394129037857
PF00001878,0.10643521696329117
PF00001879,0.1236647516489029
PF00001880,0.12450779974460602
PF00001886,0.12256182730197906
PF00001887,0.12261413037776947
PF00001895,0.12389267981052399
PF00001900,0.1233905702829361
PF00001904,0.10660666227340698
PF00001907,0.123112753033638
PF00001908,0.1238643079996109
PF00001912,0.12669219076633453
PF00001920,0.1063084602355957
PF00001921,0.10670830309391022
PF00001922,0.12463273108005524
PF00001923,0.12137259542942047
PF00001924,0.12259317934513092
PF00001925,0.12178196012973785
PF00001929,0.12124545872211456
PF00001935,0.10620154440402985
PF00001936,0.12445880472660065
PF00001937,0.1261528879404068
PF00001939,0.12830151617527008
PF00001951,0.12135322391986847
PF00001948,0.12332703173160553
PF00001952,0.10636410862207413
PF00001953,0.12021531164646149
PF00001960,0.12630333006381989
PF00001963,0.11940218508243561
PF00001966,0.10633227974176407
PF00001970,0.12418879568576813
PF00001975,0.12535251677036285
PF00001978,0.12028087675571442
PF00001985,0.11360038816928864
PF00001987,0.10634026676416397
PF00001988,0.12339521944522858
PF00001995,0.12734760344028473
PF00001996,0.1257575899362564
PF00001997,0.13318182528018951
PF00001999,0.10613369941711426
PF00002000,0.12034882605075836
PF00002001,0.11295951902866364
PF00002008,0.12695921957492828
PF00002010,0.10634350776672363
PF00002011,0.12074269354343414
PF00002012,0.12454237043857574
PF00002015,0.12309528887271881
PF00002016,0.13575829565525055
PF00002022,0.12121136486530304
PF00002026,0.12210820615291595
PF00002031,0.11582888662815094
PF00002032,0.12154211103916168
PF00002036,0.1276172548532486
PF00002038,0.12606658041477203
PF00002042,0.12570632994174957
PF00002044,0.10591842234134674
PF00002045,0.12122343480587006
PF00002049,0.12810839712619781
PF00002050,0.11967326700687408
PF00002051,0.13697613775730133
PF00002054,0.12126685678958893
PF00002058,0.11996258795261383
PF00002069,0.12501539289951324
PF00002073,0.12465955317020416
PF00002076,0.11378134787082672
PF00002077,0.12764181196689606
PF00002084,0.12226207554340363
PF00002085,0.1266569048166275
PF00002087,0.12165011465549469
PF00002089,0.11793364584445953
PF00002099,0.1339665800333023
PF00002103,0.12552155554294586
PF00002105,0.1216779500246048
PF00002106,0.12269224226474762
PF00002109,0.12532199919223785
PF00002113,0.12241341173648834
PF00002121,0.12245167791843414
PF00002128,0.1059475988149643
PF00002129,0.12189684808254242
PF00002131,0.12417639791965485
PF00002140,0.12344832718372345
PF00002141,0.12150763720273972
PF00002144,0.11671079695224762
PF00002145,0.12720145285129547
PF00002146,0.12238000333309174
PF00002148,0.12663616240024567
PF00002149,0.141969695687294
PF00002152,0.11824263632297516
PF00002154,0.1368483453989029
PF00002158,0.12351818382740021
PF00002159,0.12803782522678375
PF00002163,0.11672843992710114
PF00002164,0.12173286080360413
PF00002165,0.1191650778055191
PF00002169,0.12208063900470734
PF00002170,0.11714185774326324
PF00002175,0.12170511484146118
PF00002185,0.12237749993801117
PF00002190,0.13403357565402985
PF00002192,0.1171807199716568
PF00002193,0.12450338900089264
PF00002194,0.13419140875339508
PF00002196,0.12165193259716034
PF00002197,0.12172986567020416
PF00002199,0.1171053797006607
PF00002200,0.1246432214975357
PF00002206,0.1256064474582672
PF00002208,0.11721314489841461
PF00002211,0.12579692900180817
PF00002213,0.1214742511510849
PF00002214,0.12171931564807892
PF00002216,0.12455977499485016
PF00002217,0.12392069399356842
PF00002223,0.13690365850925446
PF00002224,0.12562192976474762
PF00002230,0.1220703274011612
PF00002232,0.12651289999485016
PF00002238,0.1221303939819336
PF00002239,0.12486709654331207
PF00002240,0.11820949614048004
PF00002251,0.12397624552249908
PF00002252,0.12883414328098297
PF00002253,0.12228961288928986
PF00002255,0.123115673661232
PF00002265,0.12174749374389648
PF00002267,0.11589182913303375
PF00002271,0.12690843641757965
PF00002269,0.11934293806552887
PF00002273,0.12061537802219391
PF00002278,0.1267339140176773
PF00002282,0.1216648668050766
PF00002285,0.13102425634860992
PF00002286,0.12696970999240875
PF00002287,0.11749090254306793
PF00002292,0.12868346273899078
PF00002298,0.1335696130990982
PF00002302,0.13760842382907867
PF00002316,0.1285315901041031
PF00002317,0.11699213087558746
PF00002320,0.12350572645664215
PF00002324,0.1346351057291031
PF00002326,0.13275612890720367
PF00002333,0.12640537321567535
PF00002335,0.10744138062000275
PF00002342,0.12687720358371735
PF00002344,0.11743797361850739
PF00002345,0.12135584652423859
PF00002349,0.11742843687534332
PF00002350,0.12258069217205048
PF00002352,0.1180952936410904
PF00002355,0.11729682981967926
PF00002361,0.1267479807138443
PF00002371,0.13247479498386383
PF00002369,0.12258307635784149
PF00002376,0.1293739229440689
PF00002378,0.11732186377048492
PF00002381,0.12898625433444977
PF00002383,0.1177443414926529
PF00002384,0.12229867279529572
PF00002385,0.11869920790195465
PF00002391,0.11594952642917633
PF00002398,0.12220937758684158
PF00002400,0.12665380537509918
PF00002401,0.1174858957529068
PF00002402,0.12189833074808121
PF00002406,0.12017287313938141
PF00002408,0.08258713781833649
PF00002411,0.12833918631076813
PF00002413,0.1361464411020279
PF00002417,0.1332634836435318
PF00002429,0.11748971045017242
PF00002435,0.1186300665140152
PF00002439,0.118599072098732
PF00002440,0.12409104406833649
PF00002441,0.12937773764133453
PF00002447,0.1204448789358139
PF00002453,0.1330641657114029
PF00002451,0.0701078325510025
PF00002455,0.12116946280002594
PF00002457,0.09421847760677338
PF00002469,0.09455381333827972
PF00002474,0.09472690522670746
PF00002475,0.09333358705043793
PF00002476,0.1208166629076004
PF00002480,0.11959053575992584
PF00002492,0.09472690522670746
PF00002496,0.09187623858451843
PF00002506,0.09259462356567383
PF00002516,0.09333376586437225
PF00002518,0.1201251894235611
PF00002521,0.12201554328203201
PF00002522,0.09334073960781097
PF00002524,0.09333328902721405
PF00002525,0.11946143209934235
PF00002530,0.09333936870098114
PF00002532,0.12140406668186188
PF00002543,0.12080664932727814
PF00002547,0.1372854858636856
PF00002548,0.06676240265369415
PF00002551,0.09311504662036896
PF00002553,0.09195248782634735
PF00002560,0.09397785365581512
PF00002571,0.12027482688426971
PF00002572,0.09474073350429535
PF00002582,0.0931614488363266
PF00002583,0.09232740104198456
PF00002589,0.12269239127635956
PF00002590,0.12201131135225296
PF00002593,0.12261472642421722
PF00002594,0.09543679654598236
PF00002595,0.09334687888622284
PF00002600,0.09334693849086761
PF00002598,0.12345589697360992
PF00002601,0.09543643891811371
PF00002605,0.12703002989292145
PF00002606,0.1273747831583023
PF00002608,0.09365175664424896
PF00002630,0.11654581129550934
PF00002628,0.09309564530849457
PF00002631,0.11655010282993317
PF00002632,0.12128326296806335
PF00002634,0.0938289612531662
PF00002637,0.11942030489444733
PF00002639,0.1202772706747055
PF00002641,0.0944279283285141
PF00002642,0.11402501165866852
PF00002643,0.11850287020206451
PF00002653,0.0932384580373764
PF00002656,0.11925221979618073
PF00002658,0.1208125501871109
PF00002664,0.1174243837594986
PF00002665,0.11769916117191315
PF00002670,0.11416687071323395
PF00002675,0.09226066619157791
PF00002678,0.11351479589939117
PF00002680,0.1203233152627945
PF00002681,0.09388671815395355
PF00002682,0.09632156789302826
PF00002684,0.09631918370723724
PF00002689,0.09477399289608002
PF00002691,0.09647546708583832
PF00002694,0.11940677464008331
PF00002700,0.1270693689584732
PF00002702,0.11936672031879425
PF00002713,0.07570327818393707
PF00002711,0.1258636862039566
PF00002715,0.09353940188884735
PF00002716,0.09432856738567352
PF00002718,0.11276711523532867
PF00002723,0.09354917705059052
PF00002725,0.12020166218280792
PF00002747,0.062327757477760315
PF00002737,0.09369997680187225
PF00002738,0.09486840665340424
PF00002740,0.06232251226902008
PF00002746,0.1220724955201149
PF00002749,0.13000883162021637
PF00002750,0.10014714300632477
PF00002754,0.0938594788312912
PF00002755,0.09495602548122406
PF00002777,0.09497569501399994
PF00002775,0.11595787107944489
PF00002779,0.0940924733877182
PF00002780,0.10261811316013336
PF00002783,0.12728656828403473
PF00002793,0.09498284757137299
PF00002797,0.06371577084064484
PF00002805,0.09359733760356903
PF00002811,0.1014651209115982
PF00002812,0.08161567151546478
PF00002814,0.09506450593471527
PF00002815,0.09361504018306732
PF00002821,0.09499190747737885
PF00002827,0.12106941640377045
PF00002828,0.0625389963388443
PF00002834,0.09482751786708832
PF00002841,0.11367358267307281
PF00002843,0.0963885635137558
PF00002849,0.09359543025493622
PF00002855,0.08968819677829742
PF00002856,0.0933176726102829
PF00002857,0.11677683889865875
PF00002862,0.12462152540683746
PF00002868,0.0949917882680893
PF00002869,0.09777651727199554
PF00002866,0.11975724995136261
PF00002867,0.09289968013763428
PF00002892,0.11392416059970856
PF00002879,0.0950007289648056
PF00002881,0.06454307585954666
PF00002883,0.09812726080417633
PF00002885,0.09244093298912048
PF00002887,0.09478317201137543
PF00002888,0.06435130536556244
PF00002910,0.10629500448703766
PF00002911,0.12086273729801178
PF00002943,0.09257374703884125
PF00002913,0.09471069276332855
PF00002915,0.09471069276332855
PF00002919,0.10803784430027008
PF00002922,0.12311209738254547
PF00002923,0.12217375636100769
PF00002928,0.10211457312107086
PF00002929,0.09471069276332855
PF00002930,0.09274627268314362
PF00002935,0.1223396509885788
PF00002939,0.1053999811410904
PF00002937,0.04628618061542511
PF00002938,0.09592114388942719
PF00002945,0.12203601002693176
PF00002954,0.10798443853855133
PF00002958,0.09285847842693329
PF00002960,0.09255765378475189
PF00002962,0.06529027223587036
PF00002969,0.04630134999752045
PF00002970,0.06474175304174423
PF00002979,0.1079486757516861
PF00002973,0.12295390665531158
PF00002974,0.12222905457019806
PF00002978,0.09400908648967743
PF00002984,0.09592114388942719
PF00002988,0.10498513281345367
PF00002992,0.09507645666599274
PF00002994,0.09611402451992035
PF00002996,0.1079486757516861
PF00003004,0.09262941777706146
PF00003006,0.09555615484714508
PF00003010,0.11604012548923492
PF00003014,0.12461031973361969
PF00003016,0.09470592439174652
PF00003024,0.09460149705410004
PF00003028,0.09609518945217133
PF00003031,0.11342491209506989
PF00003041,0.10365094244480133
PF00003042,0.1218460351228714
PF00003043,0.09326092898845673
PF00003044,0.09560702741146088
PF00003046,0.12293769419193268
PF00003052,0.09274186193943024
PF00003057,0.0943896621465683
PF00003061,0.09393586218357086
PF00003062,0.09570537507534027
PF00003063,0.09570537507534027
PF00003065,0.09175106883049011
PF00003066,0.09197293221950531
PF00003068,0.12266354262828827
PF00003069,0.06584315001964569
PF00003070,0.0657067820429802
PF00003073,0.12334586679935455
PF00003074,0.09570811688899994
PF00003077,0.10927428305149078
PF00003085,0.11604394018650055
PF00003087,0.09184686094522476
PF00003092,0.11934866011142731
PF00003094,0.1067885309457779
PF00003097,0.08465920388698578
PF00003101,0.09158466756343842
PF00003103,0.09056492149829865
PF00003106,0.11779583990573883
PF00003107,0.06564251333475113
PF00003109,0.12360359728336334
PF00003111,0.08618365228176117
PF00003130,0.12437166273593903
PF00003125,0.09190724790096283
PF00003128,0.11879254877567291
PF00003132,0.12220536172389984
PF00003136,0.11929382383823395
PF00003139,0.09130481630563736
PF00003147,0.06274498999118805
PF00003150,0.08002828061580658
PF00003160,0.11872197687625885
PF00003162,0.11907030642032623
PF00003170,0.11720360815525055
PF00003177,0.06937696039676666
PF00003183,0.12038417160511017
PF00003184,0.06490464508533478
PF00003187,0.04559515416622162
PF00003193,0.12191660702228546
PF00003195,0.06533201038837433
PF00003197,0.0455922931432724
PF00003201,0.12247632443904877
PF00003202,0.11915148794651031
PF00003207,0.12250521779060364
PF00003212,0.12251658737659454
PF00003213,0.09146405011415482
PF00003218,0.06539525091648102
PF00003219,0.12245185673236847
PF00003225,0.12132246792316437
PF00003227,0.121350958943367
PF00003230,0.12111802399158478
PF00003232,0.09159036725759506
PF00003240,0.09096895903348923
PF00003242,0.06329788267612457
PF00003243,0.06573723256587982
PF00003245,0.11880435049533844
PF00003251,0.06583140045404434
PF00003254,0.11989535391330719
PF00003257,0.12182483077049255
PF00003258,0.09159070998430252
PF00003265,0.06335259974002838
PF00003268,0.09165675938129425
PF00003269,0.12105078995227814
PF00003270,0.120851531624794
PF00003273,0.12131179869174957
PF00003274,0.12064273655414581
PF00003275,0.09275655448436737
PF00003287,0.09245263040065765
PF00003289,0.0908893495798111
PF00003290,0.12131156027317047
PF00003294,0.12188626825809479
PF00003295,0.12174780666828156
PF00003296,0.06364847719669342
PF00003299,0.12244665622711182
PF00003314,0.06587617099285126
PF00003316,0.09089285135269165
PF00003318,0.12179817259311676
PF00003326,0.06589905172586441
PF00003327,0.07839889824390411
PF00003329,0.12228851020336151
PF00003334,0.1225210502743721
PF00003336,0.09096686542034149
PF00003342,0.12253744155168533
PF00003343,0.12051309645175934
PF00003344,0.11915923655033112
PF00003346,0.06410504877567291
PF00003352,0.04526873677968979
PF00003360,0.09082084894180298
PF00003366,0.09204243123531342
PF00003370,0.12133188545703888
PF00003375,0.09149964153766632
PF00003377,0.12190257012844086
PF00003379,0.09093822538852692
PF00003382,0.11981584131717682
PF00003387,0.12237317860126495
PF00003388,0.09158740937709808
PF00003389,0.09089039266109467
PF00003392,0.0909397229552269
PF00003393,0.1220521479845047
PF00003394,0.1223224550485611
PF00003399,0.09080913662910461
PF00003400,0.09206943213939667
PF00003403,0.09315215051174164
PF00003406,0.1218763142824173
PF00003407,0.12115205824375153
PF00003408,0.06391014158725739
PF00003413,0.0885753482580185
PF00003414,0.1221441775560379
PF00003417,0.12238986790180206
PF00003421,0.12180103361606598
PF00003425,0.045141492038965225
PF00003429,0.12117691338062286
PF00003434,0.06581275165081024
PF00003437,0.09250323474407196
PF00003439,0.12161089479923248
PF00003441,0.06497670710086823
PF00003442,0.12175805866718292
PF00003449,0.12016238272190094
PF00003452,0.12051381170749664
PF00003455,0.12250705063343048
PF00003470,0.0917411595582962
PF00003474,0.12185920774936676
PF00003477,0.12278531491756439
PF00003482,0.09149371087551117
PF00003485,0.12132014334201813
PF00003489,0.08720177412033081
PF00003490,0.12262813746929169
PF00003492,0.09172771871089935
PF00003493,0.09172771871089935
PF00003495,0.09175007045269012
PF00003499,0.06511671841144562
PF00003501,0.066165491938591
PF00003504,0.12278500199317932
PF00003505,0.12239564955234528
PF00003511,0.12191988527774811
PF00003513,0.09078634530305862
PF00003514,0.09171934425830841
PF00003517,0.1227865070104599
PF00003518,0.121614471077919
PF00003521,0.12044014036655426
PF00003523,0.06514807045459747
PF00003530,0.12279926240444183
PF00003535,0.09052853286266327
PF00003537,0.1216219812631607
PF00003560,0.12279950082302094
PF00003563,0.12165607511997223
PF00003566,0.06519241631031036
PF00003569,0.12246431410312653
PF00003572,0.08826331794261932
PF00003574,0.09052817523479462
PF00003575,0.09080527722835541
PF00003583,0.09147010743618011
PF00003586,0.12178365886211395
PF00003591,0.12219201028347015
PF00003599,0.12174929678440094
PF00003605,0.12000145018100739
PF00003616,0.12203164398670197
PF00003619,0.0651407390832901
PF00003623,0.1213458925485611
PF00003624,0.0883389562368393
PF00003627,0.12018133699893951
PF00003632,0.12255163490772247
PF00003633,0.12199114263057709
PF00003640,0.06515909731388092
PF00003642,0.12154777348041534
PF00003645,0.09324906766414642
PF00003647,0.12275567650794983
PF00003653,0.12030459940433502
PF00003657,0.091128870844841
PF00003659,0.09079774469137192
PF00003660,0.09082429111003876
PF00003661,0.09082429111003876
PF00003662,0.12274746596813202
PF00003665,0.12293356657028198
PF00003667,0.12162519991397858
PF00003668,0.12273143231868744
PF00003672,0.09103357791900635
PF00003673,0.12153758108615875
PF00003678,0.09299419820308685
PF00003685,0.09184883534908295
PF00003689,0.06511159241199493
PF00003690,0.09138523042201996
PF00003699,0.09107588231563568
PF00003700,0.09162817895412445
PF00003706,0.1225576400756836
PF00003714,0.09202973544597626
PF00003719,0.0917956680059433
PF00003723,0.06549187004566193
PF00003726,0.12084896862506866
PF00003733,0.09204255044460297
PF00003734,0.09152667224407196
PF00003738,0.12095613777637482
PF00003740,0.12107421457767487
PF00003742,0.11903537809848785
PF00003748,0.09191928803920746
PF00003751,0.12230123579502106
PF00003754,0.12219969928264618
PF00003755,0.0660368949174881
PF00003756,0.12186230719089508
PF00003758,0.12210841476917267
PF00003759,0.07730496674776077
PF00003764,0.06654483079910278
PF00003765,0.090690016746521
PF00003766,0.12238916754722595
PF00003767,0.09181539714336395
PF00003772,0.12228335440158844
PF00003776,0.12226589024066925
PF00003779,0.09130372107028961
PF00003784,0.12224729359149933
PF00003791,0.06521768867969513
PF00003797,0.09045381098985672
PF00003799,0.09306059777736664
PF00003803,0.0912354439496994
PF00003808,0.12234176695346832
PF00003813,0.09121917188167572
PF00003818,0.12186707556247711
PF00003821,0.08869610726833344
PF00003822,0.0652177482843399
PF00003830,0.09333549439907074
PF00003836,0.12194626033306122
PF00003837,0.0906355232000351
PF00003838,0.11808837950229645
PF00003844,0.12262727320194244
PF00003846,0.0652133971452713
PF00003850,0.09092234820127487
PF00003851,0.09284423291683197
PF00003852,0.09286080300807953
PF00003855,0.09067954123020172
PF00003857,0.09123237431049347
PF00003865,0.12218119204044342
PF00003870,0.0912323147058487
PF00003872,0.09085981547832489
PF00003873,0.09085981547832489
PF00003878,0.1221267431974411
PF00003880,0.1224946528673172
PF00003883,0.12197111546993256
PF00003886,0.09109441936016083
PF00003888,0.08857755362987518
PF00003889,0.12309777736663818
PF00003895,0.06521405279636383
PF00003898,0.09260468184947968
PF00003899,0.12198509275913239
PF00003902,0.09126104414463043
PF00003904,0.12189371883869171
PF00003905,0.09126247465610504
PF00003913,0.12318569421768188
PF00003916,0.09039199352264404
PF00003918,0.09262679517269135
PF00003919,0.09114252030849457
PF00003931,0.12294355779886246
PF00003932,0.08751507103443146
PF00003933,0.12176884710788727
PF00003938,0.12196005880832672
PF00003939,0.09266649186611176
PF00003948,0.0912291556596756
PF00003952,0.06651002913713455
PF00003953,0.06629717350006104
PF00003954,0.09140323102474213
PF00003956,0.12210310995578766
PF00003960,0.12210945785045624
PF00003961,0.09146623313426971
PF00003963,0.0906459167599678
PF00003964,0.09084582328796387
PF00003966,0.12211786210536957
PF00003968,0.0648920089006424
PF00003969,0.09267304837703705
PF00003971,0.09178058803081512
PF00003972,0.12185688316822052
PF00003973,0.12185688316822052
PF00003976,0.12192495167255402
PF00003980,0.0876656025648117
PF00003981,0.12256361544132233
PF00003984,0.09218244254589081
PF00003985,0.09224765002727509
PF00003987,0.09138540923595428
PF00003989,0.12196440994739532
PF00003991,0.12222559750080109
PF00003992,0.06487835943698883
PF00003994,0.09137199819087982
PF00003996,0.09257875382900238
PF00003997,0.09119074046611786
PF00003999,0.09177492558956146
PF00004001,0.09223173558712006
PF00004006,0.12194390594959259
PF00004009,0.09240005910396576
PF00004010,0.06589262187480927
PF00004011,0.12208546698093414
PF00004014,0.12207098305225372
PF00004015,0.06488777697086334
PF00004018,0.09151820838451385
PF00004020,0.12161429226398468
PF00004021,0.12152935564517975
PF00004022,0.08662815392017365
PF00004028,0.0922316163778305
PF00004030,0.12201876938343048
PF00004031,0.06490404903888702
PF00004039,0.09153400361537933
PF00004040,0.09075739979743958
PF00004043,0.11946143209934235
PF00004045,0.12165738642215729
PF00004046,0.09114496409893036
PF00004047,0.06667935848236084
PF00004048,0.0910174697637558
PF00004052,0.09152959287166595
PF00004055,0.09090198576450348
PF00004059,0.06579206883907318
PF00004063,0.1217690259218216
PF00004067,0.08661922812461853
PF00004073,0.06490083038806915
PF00004077,0.0916508287191391
PF00004082,0.0924912542104721
PF00004094,0.09203813970088959
PF00004096,0.12197138369083405
PF00004097,0.09346579015254974
PF00004098,0.09165261685848236
PF00004099,0.09092877805233002
PF00004113,0.09056256711483002
PF00004114,0.09088627994060516
PF00004115,0.09021002799272537
PF00004117,0.12181355059146881
PF00004134,0.09067459404468536
PF00004136,0.09151510894298553
PF00004122,0.09266220033168793
PF00004124,0.09271834790706635
PF00004129,0.08716654777526855
PF00004131,0.0647658258676529
PF00004132,0.12295372784137726
PF00004140,0.08752842247486115
PF00004147,0.09263919293880463
PF00004149,0.06478048861026764
PF00004150,0.09138207137584686
